Team Name,roster_person_fullName,roster_person_id,JSON_ValueString,JSON_Name6
Tampa Bay Lightning,Anthony Cirelli,8478519,38,goals
Tampa Bay Lightning,Anthony Cirelli,8478519,64,pim
Tampa Bay Lightning,Anthony Cirelli,8478519,246,shots
Tampa Bay Lightning,Anthony Cirelli,8478519,157,games
Tampa Bay Lightning,Anthony Cirelli,8478519,182,hits
Tampa Bay Lightning,Anthony Cirelli,8478519,1,powerPlayGoals
Tampa Bay Lightning,Anthony Cirelli,8478519,5,powerPlayPoints
Tampa Bay Lightning,Anthony Cirelli,8478519,62:04,powerPlayTimeOnIce
Tampa Bay Lightning,Anthony Cirelli,8478519,2024:27,evenTimeOnIce
Tampa Bay Lightning,Anthony Cirelli,8478519,64,penaltyMinutes
Tampa Bay Lightning,Anthony Cirelli,8478519,49.9,faceOffPct
Tampa Bay Lightning,Anthony Cirelli,8478519,15.4,shotPct
Tampa Bay Lightning,Anthony Cirelli,8478519,8,gameWinningGoals
Tampa Bay Lightning,Anthony Cirelli,8478519,2,overTimeGoals
Tampa Bay Lightning,Anthony Cirelli,8478519,5,shortHandedGoals
Tampa Bay Lightning,Anthony Cirelli,8478519,8,shortHandedPoints
Tampa Bay Lightning,Anthony Cirelli,8478519,411:40,shortHandedTimeOnIce
Tampa Bay Lightning,Anthony Cirelli,8478519,93,blocked
Tampa Bay Lightning,Anthony Cirelli,8478519,61,plusMinus
Tampa Bay Lightning,Anthony Cirelli,8478519,89,points
Tampa Bay Lightning,Anthony Cirelli,8478519,3335,shifts
Tampa Bay Lightning,Anthony Cirelli,8478519,15:54,timeOnIcePerGame
Tampa Bay Lightning,Anthony Cirelli,8478519,12:53,evenTimeOnIcePerGame
Tampa Bay Lightning,Anthony Cirelli,8478519,02:37,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Anthony Cirelli,8478519,00:23,powerPlayTimeOnIcePerGame
Tampa Bay Lightning,Mikhail Sergachev,8479410,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Tampa Bay Lightning,Mikhail Sergachev,8479410,careerRegularSeason,
Tampa Bay Lightning,Mikhail Sergachev,8479410,3771:37,timeOnIce
Tampa Bay Lightning,Mikhail Sergachev,8479410,78,assists
Tampa Bay Lightning,Mikhail Sergachev,8479410,24,goals
Tampa Bay Lightning,Mikhail Sergachev,8479410,109,pim
Tampa Bay Lightning,Mikhail Sergachev,8479410,365,shots
Tampa Bay Lightning,Mikhail Sergachev,8479410,217,games
Tampa Bay Lightning,Mikhail Sergachev,8479410,289,hits
Tampa Bay Lightning,Mikhail Sergachev,8479410,8,powerPlayGoals
Tampa Bay Lightning,Mikhail Sergachev,8479410,32,powerPlayPoints
Tampa Bay Lightning,Mikhail Sergachev,8479410,359:29,powerPlayTimeOnIce
Tampa Bay Lightning,Mikhail Sergachev,8479410,3342:07,evenTimeOnIce
Tampa Bay Lightning,Mikhail Sergachev,8479410,109,penaltyMinutes
Tampa Bay Lightning,Mikhail Sergachev,8479410,50,faceOffPct
Tampa Bay Lightning,Mikhail Sergachev,8479410,6.6,shotPct
Tampa Bay Lightning,Mikhail Sergachev,8479410,5,gameWinningGoals
Tampa Bay Lightning,Mikhail Sergachev,8479410,0,overTimeGoals
Tampa Bay Lightning,Mikhail Sergachev,8479410,0,shortHandedGoals
Tampa Bay Lightning,Mikhail Sergachev,8479410,0,shortHandedPoints
Tampa Bay Lightning,Mikhail Sergachev,8479410,70:01,shortHandedTimeOnIce
Tampa Bay Lightning,Mikhail Sergachev,8479410,245,blocked
Tampa Bay Lightning,Mikhail Sergachev,8479410,41,plusMinus
Tampa Bay Lightning,Mikhail Sergachev,8479410,102,points
Tampa Bay Lightning,Mikhail Sergachev,8479410,4571,shifts
Tampa Bay Lightning,Mikhail Sergachev,8479410,17:22,timeOnIcePerGame
Tampa Bay Lightning,Mikhail Sergachev,8479410,15:24,evenTimeOnIcePerGame
Tampa Bay Lightning,Mikhail Sergachev,8479410,00:19,shortHandedTimeOnIcePerGame
Tampa Bay Lightning,Mikhail Sergachev,8479410,01:39,powerPlayTimeOnIcePerGame
Washington Capitals,Alex Ovechkin,8471214,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Alex Ovechkin,8471214,careerRegularSeason,
Washington Capitals,Alex Ovechkin,8471214,23917:49,timeOnIce
Washington Capitals,Alex Ovechkin,8471214,570,assists
Washington Capitals,Alex Ovechkin,8471214,698,goals
Washington Capitals,Alex Ovechkin,8471214,715,pim
Washington Capitals,Alex Ovechkin,8471214,5506,shots
Washington Capitals,Alex Ovechkin,8471214,1141,games
Washington Capitals,Alex Ovechkin,8471214,2996,hits
Washington Capitals,Alex Ovechkin,8471214,259,powerPlayGoals
Washington Capitals,Alex Ovechkin,8471214,481,powerPlayPoints
Washington Capitals,Alex Ovechkin,8471214,5450:52,powerPlayTimeOnIce
Washington Capitals,Alex Ovechkin,8471214,18275:42,evenTimeOnIce
Washington Capitals,Alex Ovechkin,8471214,715,penaltyMinutes
Washington Capitals,Alex Ovechkin,8471214,34.6,faceOffPct
Washington Capitals,Alex Ovechkin,8471214,12.7,shotPct
Washington Capitals,Alex Ovechkin,8471214,110,gameWinningGoals
Washington Capitals,Alex Ovechkin,8471214,23,overTimeGoals
Washington Capitals,Alex Ovechkin,8471214,4,shortHandedGoals
Washington Capitals,Alex Ovechkin,8471214,5,shortHandedPoints
Washington Capitals,Alex Ovechkin,8471214,191:15,shortHandedTimeOnIce
Washington Capitals,Alex Ovechkin,8471214,442,blocked
Washington Capitals,Alex Ovechkin,8471214,81,plusMinus
Washington Capitals,Alex Ovechkin,8471214,1268,points
Washington Capitals,Alex Ovechkin,8471214,24746,shifts
Washington Capitals,Alex Ovechkin,8471214,20:57,timeOnIcePerGame
Washington Capitals,Alex Ovechkin,8471214,16:01,evenTimeOnIcePerGame
Washington Capitals,Alex Ovechkin,8471214,00:10,shortHandedTimeOnIcePerGame
Washington Capitals,Alex Ovechkin,8471214,04:46,powerPlayTimeOnIcePerGame
Washington Capitals,T.J. Oshie,8471698,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,T.J. Oshie,8471698,careerRegularSeason,
Washington Capitals,T.J. Oshie,8471698,14717:57,timeOnIce
Washington Capitals,T.J. Oshie,8471698,326,assists
Washington Capitals,T.J. Oshie,8471698,234,goals
Washington Capitals,T.J. Oshie,8471698,402,pim
Washington Capitals,T.J. Oshie,8471698,1634,shots
Washington Capitals,T.J. Oshie,8471698,792,games
Washington Capitals,T.J. Oshie,8471698,1190,hits
Washington Capitals,T.J. Oshie,8471698,65,powerPlayGoals
Washington Capitals,T.J. Oshie,8471698,164,powerPlayPoints
Washington Capitals,T.J. Oshie,8471698,2252:39,powerPlayTimeOnIce
Washington Capitals,T.J. Oshie,8471698,11351:10,evenTimeOnIce
Washington Capitals,T.J. Oshie,8471698,402,penaltyMinutes
Washington Capitals,T.J. Oshie,8471698,45.9,faceOffPct
Washington Capitals,T.J. Oshie,8471698,14.3,shotPct
Washington Capitals,T.J. Oshie,8471698,39,gameWinningGoals
Washington Capitals,T.J. Oshie,8471698,4,overTimeGoals
Washington Capitals,T.J. Oshie,8471698,9,shortHandedGoals
Washington Capitals,T.J. Oshie,8471698,17,shortHandedPoints
Washington Capitals,T.J. Oshie,8471698,1114:08,shortHandedTimeOnIce
Washington Capitals,T.J. Oshie,8471698,554,blocked
Washington Capitals,T.J. Oshie,8471698,126,plusMinus
Washington Capitals,T.J. Oshie,8471698,560,points
Washington Capitals,T.J. Oshie,8471698,19064,shifts
Washington Capitals,T.J. Oshie,8471698,18:34,timeOnIcePerGame
Washington Capitals,T.J. Oshie,8471698,14:19,evenTimeOnIcePerGame
Washington Capitals,T.J. Oshie,8471698,01:24,shortHandedTimeOnIcePerGame
Washington Capitals,T.J. Oshie,8471698,02:50,powerPlayTimeOnIcePerGame
Washington Capitals,Nicklas Backstrom,8473563,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Nicklas Backstrom,8473563,careerRegularSeason,
Washington Capitals,Nicklas Backstrom,8473563,18611:39,timeOnIce
Washington Capitals,Nicklas Backstrom,8473563,676,assists
Washington Capitals,Nicklas Backstrom,8473563,242,goals
Washington Capitals,Nicklas Backstrom,8473563,460,pim
Washington Capitals,Nicklas Backstrom,8473563,2015,shots
Washington Capitals,Nicklas Backstrom,8473563,945,games
Washington Capitals,Nicklas Backstrom,8473563,699,hits
Washington Capitals,Nicklas Backstrom,8473563,74,powerPlayGoals
Washington Capitals,Nicklas Backstrom,8473563,372,powerPlayPoints
Washington Capitals,Nicklas Backstrom,8473563,3329:29,powerPlayTimeOnIce
Washington Capitals,Nicklas Backstrom,8473563,14431:35,evenTimeOnIce
Washington Capitals,Nicklas Backstrom,8473563,460,penaltyMinutes
Washington Capitals,Nicklas Backstrom,8473563,50.4,faceOffPct
Washington Capitals,Nicklas Backstrom,8473563,12,shotPct
Washington Capitals,Nicklas Backstrom,8473563,38,gameWinningGoals
Washington Capitals,Nicklas Backstrom,8473563,8,overTimeGoals
Washington Capitals,Nicklas Backstrom,8473563,2,shortHandedGoals
Washington Capitals,Nicklas Backstrom,8473563,2,shortHandedPoints
Washington Capitals,Nicklas Backstrom,8473563,850:35,shortHandedTimeOnIce
Washington Capitals,Nicklas Backstrom,8473563,571,blocked
Washington Capitals,Nicklas Backstrom,8473563,119,plusMinus
Washington Capitals,Nicklas Backstrom,8473563,918,points
Washington Capitals,Nicklas Backstrom,8473563,21141,shifts
Washington Capitals,Nicklas Backstrom,8473563,19:41,timeOnIcePerGame
Washington Capitals,Nicklas Backstrom,8473563,15:16,evenTimeOnIcePerGame
Washington Capitals,Nicklas Backstrom,8473563,00:54,shortHandedTimeOnIcePerGame
Washington Capitals,Nicklas Backstrom,8473563,03:31,powerPlayTimeOnIcePerGame
Washington Capitals,Carl Hagelin,8474176,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Carl Hagelin,8474176,careerRegularSeason,
Washington Capitals,Carl Hagelin,8474176,9175:26,timeOnIce
Washington Capitals,Carl Hagelin,8474176,161,assists
Washington Capitals,Carl Hagelin,8474176,98,goals
Washington Capitals,Carl Hagelin,8474176,252,pim
Washington Capitals,Carl Hagelin,8474176,1248,shots
Washington Capitals,Carl Hagelin,8474176,593,games
Washington Capitals,Carl Hagelin,8474176,620,hits
Washington Capitals,Carl Hagelin,8474176,2,powerPlayGoals
Washington Capitals,Carl Hagelin,8474176,2,powerPlayPoints
Washington Capitals,Carl Hagelin,8474176,126:48,powerPlayTimeOnIce
Washington Capitals,Carl Hagelin,8474176,7983:39,evenTimeOnIce
Washington Capitals,Carl Hagelin,8474176,252,penaltyMinutes
Washington Capitals,Carl Hagelin,8474176,37.2,faceOffPct
Washington Capitals,Carl Hagelin,8474176,7.9,shotPct
Washington Capitals,Carl Hagelin,8474176,26,gameWinningGoals
Washington Capitals,Carl Hagelin,8474176,1,overTimeGoals
Washington Capitals,Carl Hagelin,8474176,5,shortHandedGoals
Washington Capitals,Carl Hagelin,8474176,11,shortHandedPoints
Washington Capitals,Carl Hagelin,8474176,1064:59,shortHandedTimeOnIce
Washington Capitals,Carl Hagelin,8474176,249,blocked
Washington Capitals,Carl Hagelin,8474176,100,plusMinus
Washington Capitals,Carl Hagelin,8474176,259,points
Washington Capitals,Carl Hagelin,8474176,12678,shifts
Washington Capitals,Carl Hagelin,8474176,15:28,timeOnIcePerGame
Washington Capitals,Carl Hagelin,8474176,13:27,evenTimeOnIcePerGame
Washington Capitals,Carl Hagelin,8474176,01:47,shortHandedTimeOnIcePerGame
Washington Capitals,Carl Hagelin,8474176,00:12,powerPlayTimeOnIcePerGame
Washington Capitals,Lars Eller,8474189,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Lars Eller,8474189,careerRegularSeason,
Washington Capitals,Lars Eller,8474189,11152:50,timeOnIce
Washington Capitals,Lars Eller,8474189,160,assists
Washington Capitals,Lars Eller,8474189,130,goals
Washington Capitals,Lars Eller,8474189,452,pim
Washington Capitals,Lars Eller,8474189,1307,shots
Washington Capitals,Lars Eller,8474189,743,games
Washington Capitals,Lars Eller,8474189,827,hits
Washington Capitals,Lars Eller,8474189,13,powerPlayGoals
Washington Capitals,Lars Eller,8474189,31,powerPlayPoints
Washington Capitals,Lars Eller,8474189,634:22,powerPlayTimeOnIce
Washington Capitals,Lars Eller,8474189,9335:32,evenTimeOnIce
Washington Capitals,Lars Eller,8474189,452,penaltyMinutes
Washington Capitals,Lars Eller,8474189,49.5,faceOffPct
Washington Capitals,Lars Eller,8474189,9.9,shotPct
Washington Capitals,Lars Eller,8474189,23,gameWinningGoals
Washington Capitals,Lars Eller,8474189,3,overTimeGoals
Washington Capitals,Lars Eller,8474189,7,shortHandedGoals
Washington Capitals,Lars Eller,8474189,14,shortHandedPoints
Washington Capitals,Lars Eller,8474189,1182:56,shortHandedTimeOnIce
Washington Capitals,Lars Eller,8474189,425,blocked
Washington Capitals,Lars Eller,8474189,-23,plusMinus
Washington Capitals,Lars Eller,8474189,290,points
Washington Capitals,Lars Eller,8474189,14675,shifts
Washington Capitals,Lars Eller,8474189,15:00,timeOnIcePerGame
Washington Capitals,Lars Eller,8474189,12:33,evenTimeOnIcePerGame
Washington Capitals,Lars Eller,8474189,01:35,shortHandedTimeOnIcePerGame
Washington Capitals,Lars Eller,8474189,00:51,powerPlayTimeOnIcePerGame
Washington Capitals,Braden Holtby,8474651,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Braden Holtby,8474651,careerRegularSeason,
Washington Capitals,Braden Holtby,8474651,26340:29,timeOnIce
Washington Capitals,Braden Holtby,8474651,44,ot
Washington Capitals,Braden Holtby,8474651,35,shutouts
Washington Capitals,Braden Holtby,8474651,278,wins
Washington Capitals,Braden Holtby,8474651,120,losses
Washington Capitals,Braden Holtby,8474651,12126,saves
Washington Capitals,Braden Holtby,8474651,1705,powerPlaySaves
Washington Capitals,Braden Holtby,8474651,358,shortHandedSaves
Washington Capitals,Braden Holtby,8474651,10063,evenSaves
Washington Capitals,Braden Holtby,8474651,388,shortHandedShots
Washington Capitals,Braden Holtby,8474651,10879,evenShots
Washington Capitals,Braden Holtby,8474651,1967,powerPlayShots
Washington Capitals,Braden Holtby,8474651,0.916276,savePercentage
Washington Capitals,Braden Holtby,8474651,2.52387,goalAgainstAverage
Washington Capitals,Braden Holtby,8474651,460,games
Washington Capitals,Braden Holtby,8474651,450,gamesStarted
Washington Capitals,Braden Holtby,8474651,13234,shotsAgainst
Washington Capitals,Braden Holtby,8474651,1108,goalsAgainst
Washington Capitals,Braden Holtby,8474651,57:15,timeOnIcePerGame
Washington Capitals,Braden Holtby,8474651,86.6802236908999,powerPlaySavePercentage
Washington Capitals,Braden Holtby,8474651,92.2680412371134,shortHandedSavePercentage
Washington Capitals,Braden Holtby,8474651,92.4993105984006,evenStrengthSavePercentage
Washington Capitals,John Carlson,8474590,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,John Carlson,8474590,careerRegularSeason,
Washington Capitals,John Carlson,8474590,17424:11,timeOnIce
Washington Capitals,John Carlson,8474590,367,assists
Washington Capitals,John Carlson,8474590,105,goals
Washington Capitals,John Carlson,8474590,250,pim
Washington Capitals,John Carlson,8474590,1704,shots
Washington Capitals,John Carlson,8474590,746,games
Washington Capitals,John Carlson,8474590,628,hits
Washington Capitals,John Carlson,8474590,27,powerPlayGoals
Washington Capitals,John Carlson,8474590,174,powerPlayPoints
Washington Capitals,John Carlson,8474590,2059:07,powerPlayTimeOnIce
Washington Capitals,John Carlson,8474590,13431:20,evenTimeOnIce
Washington Capitals,John Carlson,8474590,250,penaltyMinutes
Washington Capitals,John Carlson,8474590,20,faceOffPct
Washington Capitals,John Carlson,8474590,6.2,shotPct
Washington Capitals,John Carlson,8474590,24,gameWinningGoals
Washington Capitals,John Carlson,8474590,2,overTimeGoals
Washington Capitals,John Carlson,8474590,1,shortHandedGoals
Washington Capitals,John Carlson,8474590,5,shortHandedPoints
Washington Capitals,John Carlson,8474590,1933:44,shortHandedTimeOnIce
Washington Capitals,John Carlson,8474590,1485,blocked
Washington Capitals,John Carlson,8474590,95,plusMinus
Washington Capitals,John Carlson,8474590,472,points
Washington Capitals,John Carlson,8474590,19700,shifts
Washington Capitals,John Carlson,8474590,23:21,timeOnIcePerGame
Washington Capitals,John Carlson,8474590,18:00,evenTimeOnIcePerGame
Washington Capitals,John Carlson,8474590,02:35,shortHandedTimeOnIcePerGame
Washington Capitals,John Carlson,8474590,02:45,powerPlayTimeOnIcePerGame
Washington Capitals,Richard Panik,8475209,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Richard Panik,8475209,careerRegularSeason,
Washington Capitals,Richard Panik,8475209,6227:39,timeOnIce
Washington Capitals,Richard Panik,8475209,91,assists
Washington Capitals,Richard Panik,8475209,82,goals
Washington Capitals,Richard Panik,8475209,252,pim
Washington Capitals,Richard Panik,8475209,703,shots
Washington Capitals,Richard Panik,8475209,458,games
Washington Capitals,Richard Panik,8475209,745,hits
Washington Capitals,Richard Panik,8475209,11,powerPlayGoals
Washington Capitals,Richard Panik,8475209,25,powerPlayPoints
Washington Capitals,Richard Panik,8475209,587:52,powerPlayTimeOnIce
Washington Capitals,Richard Panik,8475209,5465:10,evenTimeOnIce
Washington Capitals,Richard Panik,8475209,252,penaltyMinutes
Washington Capitals,Richard Panik,8475209,37.8,faceOffPct
Washington Capitals,Richard Panik,8475209,11.7,shotPct
Washington Capitals,Richard Panik,8475209,10,gameWinningGoals
Washington Capitals,Richard Panik,8475209,1,overTimeGoals
Washington Capitals,Richard Panik,8475209,1,shortHandedGoals
Washington Capitals,Richard Panik,8475209,1,shortHandedPoints
Washington Capitals,Richard Panik,8475209,174:37,shortHandedTimeOnIce
Washington Capitals,Richard Panik,8475209,247,blocked
Washington Capitals,Richard Panik,8475209,13,plusMinus
Washington Capitals,Richard Panik,8475209,173,points
Washington Capitals,Richard Panik,8475209,8321,shifts
Washington Capitals,Richard Panik,8475209,13:35,timeOnIcePerGame
Washington Capitals,Richard Panik,8475209,11:55,evenTimeOnIcePerGame
Washington Capitals,Richard Panik,8475209,00:22,shortHandedTimeOnIcePerGame
Washington Capitals,Richard Panik,8475209,01:17,powerPlayTimeOnIcePerGame
Washington Capitals,Dmitry Orlov,8475200,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Dmitry Orlov,8475200,careerRegularSeason,
Washington Capitals,Dmitry Orlov,8475200,10013:03,timeOnIce
Washington Capitals,Dmitry Orlov,8475200,140,assists
Washington Capitals,Dmitry Orlov,8475200,36,goals
Washington Capitals,Dmitry Orlov,8475200,197,pim
Washington Capitals,Dmitry Orlov,8475200,643,shots
Washington Capitals,Dmitry Orlov,8475200,505,games
Washington Capitals,Dmitry Orlov,8475200,777,hits
Washington Capitals,Dmitry Orlov,8475200,2,powerPlayGoals
Washington Capitals,Dmitry Orlov,8475200,21,powerPlayPoints
Washington Capitals,Dmitry Orlov,8475200,440:09,powerPlayTimeOnIce
Washington Capitals,Dmitry Orlov,8475200,9154:27,evenTimeOnIce
Washington Capitals,Dmitry Orlov,8475200,197,penaltyMinutes
Washington Capitals,Dmitry Orlov,8475200,0,faceOffPct
Washington Capitals,Dmitry Orlov,8475200,5.6,shotPct
Washington Capitals,Dmitry Orlov,8475200,8,gameWinningGoals
Washington Capitals,Dmitry Orlov,8475200,1,overTimeGoals
Washington Capitals,Dmitry Orlov,8475200,0,shortHandedGoals
Washington Capitals,Dmitry Orlov,8475200,1,shortHandedPoints
Washington Capitals,Dmitry Orlov,8475200,418:27,shortHandedTimeOnIce
Washington Capitals,Dmitry Orlov,8475200,560,blocked
Washington Capitals,Dmitry Orlov,8475200,62,plusMinus
Washington Capitals,Dmitry Orlov,8475200,176,points
Washington Capitals,Dmitry Orlov,8475200,11515,shifts
Washington Capitals,Dmitry Orlov,8475200,19:49,timeOnIcePerGame
Washington Capitals,Dmitry Orlov,8475200,18:07,evenTimeOnIcePerGame
Washington Capitals,Dmitry Orlov,8475200,00:49,shortHandedTimeOnIcePerGame
Washington Capitals,Dmitry Orlov,8475200,00:52,powerPlayTimeOnIcePerGame
Washington Capitals,Nic Dowd,8475343,NHL and the NHL Shield are registered trademarks of the National Hockey League. NHL and NHL team marks are the property of the NHL and its teams. © NHL 2020. All Rights Reserved.,
Washington Capitals,Nic Dowd,8475343,careerRegularSeason,
Washington Capitals,Nic Dowd,8475343,2656:29,timeOnIce
Washington Capitals,Nic Dowd,8475343,36,assists
